ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000225491	UBE2Q2P4Y		chrY	24232826	24238984
ENSG00000224827	LINC00265-2P		chrY	24276245	24277026
ENSG00000233740	CICP2		chrY	24278337	24281140
ENSG00000248792	SEPTIN14P22		chrY	24283062	24283230
ENSG00000279274			chrY	24362335	24362409
ENSG00000234399	RBMY2XP		chrY	24396604	24403526
ENSG00000227439	TTTY17B	474152	chrY	24485332	24486463
ENSG00000227439	TTTY17B	474151	chrY	24485332	24486463
ENSG00000224210	TRIM60P5Y		chrY	24494709	24495583
ENSG00000232003	ZNF736P12Y		chrY	24500263	24501505
ENSG00000235412	TTTY4B	474149	chrY	24570202	24607025
ENSG00000183795	BPY2B	442867	chrY	24607560	24639207
ENSG00000240566			chrY	24650808	24651534
ENSG00000236379	ZNF736P4Y		chrY	25168599	25169841
ENSG00000274899			chrY	25174520	25175237
ENSG00000223641	TTTY17C		chrY	25182277	25213389
ENSG00000227633	RBMY2YP		chrY	25266584	25273531
ENSG00000279115			chrY	25307729	25307803
ENSG00000233652	CICP1		chrY	25388992	25391811
ENSG00000233944	LINC00265-3P		chrY	25393154	25394056
ENSG00000223636	UBE2Q2P5Y		chrY	25431156	25437315
ENSG00000172297	GOLGA2P3Y		chrY	25454561	25460572
ENSG00000278242	RN7SL725P		chrY	25458926	25459184
ENSG00000284380			chrY	25464006	25473621
ENSG00000172294	CSPG4P4Y		chrY	25478269	25483630
ENSG00000240450	CSPG4P1Y	114758	chrY	25482908	25486705
ENSG00000239304	DNM1P48		chrY	25486640	25487322
ENSG00000233619			chrY	25487284	25487662
ENSG00000197092	GOLGA6L16P		chrY	25495651	25501958
ENSG00000235583			chrY	25512301	25527786
ENSG00000237823	CDY19P		chrY	25564122	25566033
ENSG00000229709	USP9YP36		chrY	25579790	25588444
ENSG00000232064	USP9YP33		chrY	25590323	25592345
ENSG00000225609	CDY20P		chrY	25618644	25620253
ENSG00000270535	ELOCP34		chrY	25662900	25663226
ENSG00000225287	OFD1P13Y		chrY	25675060	25697346
ENSG00000225256	TRAPPC2P5		chrY	25699451	25702562
ENSG00000223856	RAB9AP2		chrY	25709908	25713557
ENSG00000235004	USP9YP30		chrY	25723016	25724186
ENSG00000252426	RNU1-107P		chrY	25723342	25723495
ENSG00000231141	TTTY3	114760	chrY	25728490	25733388
ENSG00000232614	USP9YP9		chrY	25730011	25735160
ENSG00000225326	USP9YP19		chrY	25748596	25750206
ENSG00000223406	XKRYP5		chrY	25752388	25752870
ENSG00000215506	TPTE2P4		chrY	26508213	26579690
ENSG00000224240	CYCSP49		chrY	26549425	26549743
ENSG00000227629	SLC25A15P1		chrY	26586642	26591601
ENSG00000237917	PARP4P1		chrY	26594851	26634652
ENSG00000231514	CCNQP2		chrY	26626520	26627159
ENSG00000172288	CDY1	9085	chrY	25622117	25624902
ENSG00000226941	RBMY1J	378951	chrY	22403410	22417881
ENSG00000238074	TSPY9	128966591	chrY	9487267	9490081
ENSG00000238074	TSPY9	124909332	chrY	9487267	9490081
ENSG00000238074	TSPY9	124909329	chrY	9487267	9490081
ENSG00000238074	TSPY9	124909317	chrY	9487267	9490081
ENSG00000238074	TSPY9	124909305	chrY	9487267	9490081
ENSG00000238074	TSPY9	124905627	chrY	9487267	9490081
ENSG00000238074	TSPY9	124905618	chrY	9487267	9490081
ENSG00000238074	TSPY9	124905614	chrY	9487267	9490081
ENSG00000238074	TSPY9	124905613	chrY	9487267	9490081
ENSG00000238074	TSPY9	728132	chrY	9487267	9490081
ENSG00000238074	TSPY9	7258	chrY	9487267	9490081
ENSG00000289826			chrY	7274826	7290751
ENSG00000242875	RBMY1B	378948	chrY	21511338	21525786
ENSG00000234414	RBMY1A1	378949	chrY	21534879	21549326
ENSG00000234414	RBMY1A1	5940	chrY	21534879	21549326
ENSG00000234795	RFTN1P1		chrY	7712985	7776707
ENSG00000290323			chrY	7694707	7810305
ENSG00000225516	FAM197Y5		chrY	9464012	9466003
ENSG00000290330	FAM197Y5	100289150	chrY	9458613	9464357
ENSG00000234803	FAM197Y2		chrY	9524935	9526926
ENSG00000290332			chrY	9517599	9525487
ENSG00000243040	RBMY2FP		chrY	22310864	22321825
ENSG00000290336	RBMY2FP	159162	chrY	22308859	22316205
ENSG00000173357			chrY	8906224	8916073
ENSG00000290342			chrY	8909948	8914155
ENSG00000236718	RBMY2QP		chrY	10022489	10034187
ENSG00000290344			chrY	9954532	10035299
ENSG00000224657	RBMY2BP		chrY	22649245	22658878
ENSG00000290348			chrY	22649291	22654778
ENSG00000250204	TTTY23B		chrY	6243295	6245283
ENSG00000290369	TTTY23B	100101121	chrY	6242446	6243610
ENSG00000274196	FAM197Y4		chrY	9484321	9486313
ENSG00000290373	FAM197Y4	100289188	chrY	9479053	9484654
ENSG00000225685	TSPY5P		chrY	10066587	10069151
ENSG00000290378			chrY	10066554	10067386
ENSG00000180910	TTTY11		chrY	8789000	8789302
ENSG00000290381	TTTY11	83866	chrY	8783310	8817382
ENSG00000224060	ARSLP1		chrY	12339813	12347487
ENSG00000290435			chrY	12345077	12347495
ENSG00000234830	FAM197Y9		chrY	6263602	6265595
ENSG00000290448	FAM197Y9	100132932	chrY	6256267	6263953
ENSG00000230066	FAM197Y3		chrY	9504608	9506596
ENSG00000290607	FAM197Y3	107987341	chrY	9497287	9505159
ENSG00000242153	OFD1P6Y		chrY	18674033	18738089
ENSG00000290716	TTTY9A	83864	chrY	18729882	18739197
ENSG00000250868	XKRY		chrY	17769116	17777400
ENSG00000290724	XKRY	9082	chrY	17768980	17770560
ENSG00000244646	XKRYP7		chrY	18128610	18136886
ENSG00000282909			chrY	18389297	18391510
ENSG00000288686			chrY	2752296	2774739
ENSG00000290840	XGY2	100132596	chrY	2752083	2854641
ENSG00000227289	HSFY3P		chrY	2881683	2883652
ENSG00000290841			chrY	2883110	2890551
ENSG00000235462	TAB3P1		chrY	13153931	13162214
ENSG00000290852			chrY	13159273	13161549
ENSG00000241859	ANOS2P		chrY	13751656	13915824
ENSG00000290853			chrY	13703902	13888980
ENSG00000223637	RBMY2EP		chrY	21394991	21401585
ENSG00000290954			chrY	21395148	21404771
ENSG00000239533	GOLGA2P2Y		chrY	24209567	24215581
ENSG00000291016	GOLGA2P2Y	401634	chrY	24209967	24214831
ENSG00000291016	GOLGA2P2Y	84559	chrY	24209967	24214831
ENSG00000215580	BCORP1		chrY	19456585	19484884
ENSG00000291031	BCORP1	105377223	chrY	19455431	19567092
ENSG00000291031	BCORP1	286554	chrY	19455431	19567092
ENSG00000278212			chrY	11153858	11159013
ENSG00000291032			chrY	11153797	11215032
ENSG00000131002	TXLNGY		chrY	19567382	19604120
ENSG00000291033	TXLNGY	246126	chrY	19567313	19606274
ENSG00000206159	GYG2P1		chrY	12406796	12420322
ENSG00000291034			chrY	12088010	12421587
ENSG00000232235	CDY3P		chrY	9166085	9167702
ENSG00000224408	USP9YP22		chrY	9183694	9185803
ENSG00000238154	USP9YP4		chrY	9189629	9204611
ENSG00000232924	ELOCP4		chrY	9230915	9231247
ENSG00000197038	RBMY1A3P		chrY	9311130	9322869
ENSG00000275310			chrY	9325799	9326047
ENSG00000232808	TTTY20	252951	chrY	9329880	9334832
ENSG00000233803	TSPY4	124909329	chrY	9337464	9340284
ENSG00000233803	TSPY4	124909305	chrY	9337464	9340284
ENSG00000233803	TSPY4	124909293	chrY	9337464	9340284
ENSG00000233803	TSPY4	124905618	chrY	9337464	9340284
ENSG00000233803	TSPY4	124905613	chrY	9337464	9340284
ENSG00000233803	TSPY4	124905612	chrY	9337464	9340284
ENSG00000233803	TSPY4	728395	chrY	9337464	9340284
ENSG00000233803	TSPY4	7258	chrY	9337464	9340284
ENSG00000228383	FAM197Y7	105379269	chrY	9367803	9375681
ENSG00000286120			chrY	9375129	9377121
ENSG00000188656	TSPY7P		chrY	9378122	9380871
ENSG00000237802	FAM197Y6	105379270	chrY	9388122	9396027
ENSG00000286173			chrY	9395475	9397467
ENSG00000229549	TSPY8	128966656	chrY	9357797	9360599
ENSG00000229549	TSPY8	124908988	chrY	9357797	9360599
ENSG00000229549	TSPY8	728403	chrY	9357797	9360599
ENSG00000228927	TSPY3	128966655	chrY	9398421	9401223
ENSG00000228927	TSPY3	128966647	chrY	9398421	9401223
ENSG00000228927	TSPY3	128966599	chrY	9398421	9401223
ENSG00000228927	TSPY3	128966595	chrY	9398421	9401223
ENSG00000228927	TSPY3	124909330	chrY	9398421	9401223
ENSG00000228927	TSPY3	124909320	chrY	9398421	9401223
ENSG00000228927	TSPY3	124909318	chrY	9398421	9401223
ENSG00000228927	TSPY3	124909306	chrY	9398421	9401223
ENSG00000228927	TSPY3	124909294	chrY	9398421	9401223
ENSG00000228927	TSPY3	124909197	chrY	9398421	9401223
ENSG00000228927	TSPY3	124908981	chrY	9398421	9401223
ENSG00000228927	TSPY3	124908980	chrY	9398421	9401223
ENSG00000228927	TSPY3	124908979	chrY	9398421	9401223
ENSG00000228927	TSPY3	124908978	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905629	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905628	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905627	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905626	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905625	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905624	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905621	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905620	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905619	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905618	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905617	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905616	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905615	chrY	9398421	9401223
ENSG00000228927	TSPY3	124905614	chrY	9398421	9401223
ENSG00000228927	TSPY3	100289087	chrY	9398421	9401223
ENSG00000228927	TSPY3	728137	chrY	9398421	9401223
ENSG00000215540	RBMY2CP		chrY	23537308	23546942
ENSG00000293249			chrY	23541409	23546896
ENSG00000215507	RBMY2DP		chrY	26123674	26133308
ENSG00000293280			chrY	26123720	26129207
ENSG00000239893	ZNF736P9Y		chrY	8068896	8070723
ENSG00000293305			chrY	8068445	8126293
ENSG00000225560	FAM197Y8		chrY	9354846	9356814
ENSG00000293362	FAM197Y8	105379268	chrY	9347511	9355401
ENSG00000099725	PRKY		chrY	7274313	7371868
ENSG00000293442	PRKY	5616	chrY	7273972	7381548
ENSG00000228786	SEPTIN14P23	107126290	chrY	25378300	25394719
ENSG00000290725	XKRYP7	353515	chrY	18135449	18137029
ENSG00000290726	FAM41AY2		chrY	18390994	18405046
ENSG00000292327	PPP2R3B	28227	chrY	333933	386955
ENSG00000292328	RPL14P5		chrY	1008503	1010101
ENSG00000292329			chrY	253743	255091
ENSG00000292330			chrY	1767347	1768776
ENSG00000292331	ASMTL-AS1		chrY	1401769	1414028
ENSG00000292332	IL3RA	3563	chrY	1336616	1382689
ENSG00000292333	P2RY8	286530	chrY	1462581	1537185
ENSG00000292334	SLC25A6	293	chrY	1386152	1392113
ENSG00000292335			chrY	990221	994365
ENSG00000292336	ASMT	438	chrY	1615059	1643081
ENSG00000292337	DHRSX-IT1		chrY	2334295	2336410
ENSG00000292338	DHRSX	207063	chrY	2219506	2502805
ENSG00000292339	ASMTL	8623	chrY	1403139	1453762
ENSG00000292340	LINC02968		chrY	1732584	1763212
ENSG00000292341	LINC00106	751580	chrY	1396427	1399402
ENSG00000292342	LINC00685		chrY	320990	321851
ENSG00000292343	AKAP17A	8227	chrY	1591604	1602520
ENSG00000292344	PLCXD1	55344	chrY	276322	303356
ENSG00000292345	ZBED1	9189	chrY	2486414	2500976
ENSG00000292346	MIR6089	102464837	chrY	2609191	2609254
ENSG00000292347	LINC00102	100359394	chrY	2612988	2615347
ENSG00000292348	CD99	4267	chrY	2691187	2741309
ENSG00000292349			chrY	386980	405579
ENSG00000292350	Metazoa_SRP		chrY	388100	388389
ENSG00000292351			chrY	419157	421980
ENSG00000292352	FABP5P13		chrY	523775	524102
ENSG00000292353	KRT18P53		chrY	545236	545352
ENSG00000292354	SHOX	6473	chrY	624344	659411
ENSG00000292355	MIR3690	100500894	chrY	1293918	1293992
ENSG00000292356	RNA5SP498		chrY	1300256	1300375
ENSG00000292357	CSF2RA	1438	chrY	1268800	1310381
ENSG00000292358	GTPBP6	8225	chrY	304529	318796
ENSG00000292359			chrY	1661795	1662306
ENSG00000292360		101928092	chrY	2566024	2609207
ENSG00000292361	CD99P1		chrY	2609415	2623453
ENSG00000292362	CD99P1	401577	chrY	2609340	2658924
ENSG00000292363	CRLF2	64109	chrY	1190490	1212723
ENSG00000292364	AMD1P2		chrY	57015105	57016096
ENSG00000292365	DPH3P2		chrY	57062156	57062405
ENSG00000292366	VAMP7	6845	chrY	57067865	57130289
ENSG00000292367	ELOCP24		chrY	57165512	57165845
ENSG00000292368	TRPC6P1		chrY	57171890	57172769
ENSG00000292369			chrY	57190738	57208756
ENSG00000292370	WASIR1		chrY	57201143	57203357
ENSG00000292371	DDX11L16		chrY	57212184	57214397
ENSG00000292372	WASH6P		chrY	57207346	57212230
ENSG00000292373	IL9R	3581	chrY	57184216	57197337
ENSG00000286057			chr21	8238859	8239092
ENSG00000286146			chr21	8420675	8421003
ENSG00000278678	CYCSP41		chr21	10576292	10576587
ENSG00000279647			chr21	7385058	7388799
ENSG00000280372			chr21	10028361	10029855
ENSG00000179381	OR4K11P		chr21	13544210	13545185
ENSG00000278931			chr21	8857260	8880976
ENSG00000286148			chr21	8468320	8468631
ENSG00000280436			chr21	9053122	9059060
ENSG00000279720	SOWAHCP2		chr21	9082601	9083101
ENSG00000279477			chr21	7003248	7007022
ENSG00000279303			chr21	7135334	7137789
ENSG00000274333		102724219	chr21	5553637	5614880
ENSG00000280614			chr21	8393419	8394341
ENSG00000280018		105379499	chr21	6986450	6997765
ENSG00000280330	CTBP2P10		chr21	7129103	7130287
ENSG00000240770	C21orf91-OT1	246312	chr21	17763315	17792523
ENSG00000234159	RBPMSLP		chr21	15744004	15745080
ENSG00000229336	SREK1IP1P1		chr21	19739709	19740150
ENSG00000279062	CDRT15P8		chr21	10136419	10137004
ENSG00000224141	MIR548XHG		chr21	18561265	18760320
ENSG00000233676	FDPSP6		chr21	20388334	20388845
ENSG00000226580	RPL39P40		chr21	17500679	17500824
ENSG00000235965			chr21	19046310	19047684
ENSG00000227075			chr21	21933315	21975681
ENSG00000225735	NEK4P1		chr21	17210469	17211347
ENSG00000232193			chr21	18917934	18935859
ENSG00000288094		105372749	chr21	23704260	23709345
ENSG00000226771			chr21	21223295	21226829
ENSG00000198618	PPIAP22		chr21	18857779	18858276
ENSG00000226818	SLC6A6P1		chr21	19244543	19246392
ENSG00000279177	CTBP2P9		chr21	7626344	7627528
ENSG00000286033			chr21	8762386	8836565
ENSG00000234340			chr21	22134698	22136083
ENSG00000231755	CHODL-AS1		chr21	17835016	17885608
ENSG00000228592	D21S2088E	266917	chr21	23352929	23423778
ENSG00000237569	TUBAP1		chr21	23407658	23409128
ENSG00000286155			chr21	8235354	8235832
ENSG00000279064			chr21	5707004	5709456
ENSG00000154646	TMPRSS15	5651	chr21	18269116	18485879
ENSG00000275592	VN1R7P		chr21	10357400	10358620
ENSG00000219368	ZNF299P		chr21	23090028	23091831
ENSG00000288578		105369292	chr21	15263421	15283727
ENSG00000277991			chr21	7669397	7681742
ENSG00000225906			chr21	22882582	22884000
ENSG00000228184	SNX19P1		chr21	13525599	13528579
ENSG00000244278			chr21	25055535	25069906
ENSG00000287801			chr21	23982645	24114352
ENSG00000276077		102724951	chr21	7430659	7469007
ENSG00000273872	SLC25A15P4		chr21	10612455	10613379
ENSG00000279851			chr21	10122273	10129029
ENSG00000215326	GPX1P2		chr21	27143344	27143949
ENSG00000223870			chr21	25127469	25135247
ENSG00000279895			chr21	7421442	7425839
ENSG00000279501			chr21	8996496	9018670
ENSG00000154639	CXADR	1525	chr21	17513043	17593579
ENSG00000231238	LINC00349		chr13	18538880	18551214
ENSG00000102699	PARP4	143	chr13	24420931	24512778
ENSG00000277282	IGHV1OR21-1		chr21	10649400	10649835
ENSG00000287612			chr21	23857081	23889150
ENSG00000215005	HSPD1P7		chr21	28887280	28889272
ENSG00000226043			chr21	22209920	22420819
ENSG00000233215	LINC01687	101927843	chr21	22008756	22098518
ENSG00000231058	MSANTD2P1		chr21	23101223	23103074
ENSG00000279186			chr21	5703182	5705637
ENSG00000215353	C1QBPP1		chr21	19759359	19760128
ENSG00000227716			chr21	23477641	23490724
ENSG00000237444			chr21	25031005	25031529
ENSG00000217026	RPL10P1		chr21	27420380	27421023
ENSG00000238265	LINC00317	378828	chr21	21723293	21737319
ENSG00000229306			chr21	12999676	13016692
ENSG00000278181			chr21	17296219	17296596
ENSG00000226204			chr21	18953264	18967058
ENSG00000229289			chr21	19130523	19134423
ENSG00000286222			chr21	23106928	23119903
ENSG00000226935	LINC00161	118421	chr21	28539318	28540355
ENSG00000232079	LINC01697	284825	chr21	28048404	28137611
ENSG00000224832	LINC01689	101927869	chr21	24304546	24321377
ENSG00000279156			chr21	18917213	18917429
ENSG00000278106			chr21	10397644	10397778
ENSG00000228708			chr21	18477358	18486599
ENSG00000231136			chr21	22153950	22154299
ENSG00000230641	USP12-DT		chr13	27172259	27182998
ENSG00000230233			chr21	18614431	18650360
ENSG00000027001	MIPEP	4285	chr13	23730189	23889400
ENSG00000234439	KRT18P2		chr21	20424949	20426206
ENSG00000226996			chr21	24043257	24050286
ENSG00000286012			chr21	8240736	8241047
ENSG00000231620			chr21	19301613	19303739
ENSG00000142207	URB1	9875	chr21	32311018	32393012
ENSG00000233545	CYCSP33		chr13	24400703	24401029
ENSG00000285840			chr13	30466117	30482312
ENSG00000269099	LSP1P1		chr13	25017404	25017536
ENSG00000288103			chr13	24517794	24530461
ENSG00000215604	ZNF962P		chr13	18467172	18485448
ENSG00000283579			chr13	26965967	26991996
ENSG00000224329	LINC00297	100874059	chr13	29872613	29888405
ENSG00000102781	KATNAL1	84056	chr13	30202630	30307551
ENSG00000286032			chr21	8465254	8465586
ENSG00000232263	KRTAP25-1	100131902	chr21	30289145	30289514
ENSG00000279213	SNX18P10		chr21	8801362	8801880
ENSG00000286091			chr21	8466466	8466699
ENSG00000279990	RPSAP68		chr21	8603547	8603984
ENSG00000154721	JAM2	58494	chr21	25639258	25717562
ENSG00000238185		105370145	chr13	30973289	30977623
ENSG00000224511	LINC00365	100874146	chr13	30103178	30108895
ENSG00000278496			chr13	27077218	27077962
ENSG00000271429	RPL17P51		chr13	40224625	40224862
ENSG00000228036	HSPD1P9		chr13	37993085	37994720
ENSG00000280208	GGT4P		chr13	18253526	18270822
ENSG00000240868	C1QTNF9-AS1		chr13	24315725	24321598
ENSG00000236444	UBE2L5	171222	chr13	30422488	30429758
ENSG00000132952	USPL1	10208	chr13	30617693	30660770
ENSG00000286902			chr21	26317390	26320773
ENSG00000234730			chr21	21566763	21615437
ENSG00000223822	EEF1A1P1		chr21	23390258	23390996
ENSG00000233480	LINC01683	105372746	chr21	19893113	19900043
ENSG00000232117	LINC00384		chr13	30151886	30159621
ENSG00000230972			chr21	23065491	23131206
ENSG00000232102	MTCO3P2		chr13	23765934	23766104
ENSG00000236332			chr21	27361121	27395787
ENSG00000189403	HMGB1	3146	chr13	30456704	30617597
ENSG00000260583			chr21	25582770	25583326
ENSG00000224018			chr21	24154871	24192924
ENSG00000273115			chr21	26459903	26460214
ENSG00000231986			chr21	23888798	23890541
ENSG00000225267	RPL8P2		chr21	30263380	30263881
ENSG00000231236			chr21	27358885	27448579
ENSG00000233236	LINC02573		chr21	20256752	20258820
ENSG00000280082			chr21	15346652	15346738
ENSG00000226983	LINC01692	339622	chr21	24840550	25057746
ENSG00000232855			chr21	28328738	28674848
ENSG00000156282	CLDN17	26285	chr21	30165565	30166805
ENSG00000166265	CYYR1	116159	chr21	26466209	26573286
ENSG00000232260	BTF3L4P1		chr21	17518526	17518993
ENSG00000223563			chr21	26889376	26939742
ENSG00000243927	MRPS6	64968	chr21	34073224	34143034
ENSG00000288542			chr13	40469955	40611127
ENSG00000224405	LINC00572	100861573	chr13	29918647	29926651
ENSG00000274351			chr13	49232874	49234399
ENSG00000273167			chr13	23979700	24321031
ENSG00000232512			chr21	25095022	25103670
ENSG00000222042			chr21	25169431	25361868
ENSG00000235097	LINC00330	144817	chr13	44799503	44809630
ENSG00000215369	RPL37P3		chr21	17894193	17894485
ENSG00000215317	THUMPD1P1		chr21	28901779	28903697
ENSG00000259981			chr21	30089717	30097836
ENSG00000218198	RPS20P32		chr13	27017554	27017909
ENSG00000215533	LINC00189	193629	chr21	29193480	29288205
ENSG00000233259	FABP3P2		chr13	42369259	42369657
ENSG00000275294	LINC02340		chr13	27178263	27251288
ENSG00000215351	PPIAP1		chr21	20828127	20828622
ENSG00000279381			chr21	9088188	9088391
ENSG00000179141	MTUS2-AS1		chr13	29476515	29490105
ENSG00000235514	LLPHP2		chr21	25762938	25763333
ENSG00000234052	LINC01673	105372763	chr21	27638613	27675024
ENSG00000102753	KPNA3	3839	chr13	49699320	49792682
ENSG00000188694	KRTAP24-1	643803	chr21	30281309	30282950
ENSG00000281181			chr21	8437629	8438551
ENSG00000198743	SLC5A3	6526	chr21	34073578	34106260
ENSG00000219592	NCSTNP1		chr21	27492118	27492261
ENSG00000280243	MTCO1P1		chr21	8845566	8846646
ENSG00000159259	CHAF1B	8208	chr21	36385392	36419015
ENSG00000236532	LINC01695	101927973	chr21	28116094	28228667
ENSG00000279167			chr21	8701461	8701562
ENSG00000233997	LINC01425	101927821	chr21	21746973	21797415
ENSG00000278996			chr21	8197620	8227646
ENSG00000276958			chr13	25017766	25017903
ENSG00000278477			chr13	34262863	34263090
ENSG00000230403	LINC01066		chr13	30995162	30996138
ENSG00000233206	RPS3AP1		chr21	20430443	20430762
ENSG00000165475	CRYL1	51084	chr13	20403666	20525873
ENSG00000156304	SCAF4	57466	chr21	31671000	31732118
ENSG00000237879	LINC00398	100874158	chr13	30803206	30810645
ENSG00000260388	LINC00562	100861549	chr13	47930153	47932622
ENSG00000277020			chr13	20564708	20567045
ENSG00000223782	RPS21P8		chr13	26977543	26977789
ENSG00000213411	RBM22P2		chr13	30539597	30543461
ENSG00000230710	LINC00332		chr13	40172505	40195361
ENSG00000275202			chr13	48974967	48976867
ENSG00000102547	CAB39L	81617	chr13	49308650	49444064
ENSG00000286779			chr13	33800138	33802853
ENSG00000229473	RGS17P1		chr13	40992779	40993331
ENSG00000270809	CHCHD2P11		chr13	42181465	42181921
ENSG00000274317	LINC02334		chr13	37934298	38066444
ENSG00000232786	TIMM9P3		chr13	45552863	45553136
ENSG00000279124	IGSF3P1		chr13	18279320	18309934
ENSG00000225179	LINC00457	100874179	chr13	34435450	34640803
ENSG00000223724	RAD17P2		chr13	49044079	49046794
ENSG00000215049	PRDX2P1		chr13	30296147	30296735
ENSG00000232643	LINC00385	105370141	chr13	30153744	30160592
ENSG00000120675	DNAJC15	29103	chr13	43023203	43114213
ENSG00000234772	LINC00412		chr13	27236282	27250711
ENSG00000132975	GPR12	2835	chr13	26755200	26760786
ENSG00000224524	CYCSP42		chr21	15490530	15490767
ENSG00000233300	EIF4A1P1		chr21	27367014	27367947
ENSG00000243008			chr13	24566873	24597676
ENSG00000227342	LINC00307	266919	chr21	30209151	30211783
ENSG00000229025			chr21	26349780	26350634
ENSG00000236758	MTUS2-AS2		chr13	29239379	29250554
ENSG00000154654	NCAM2	4685	chr21	20998409	21543329
ENSG00000271850	LINC02343		chr13	34347986	34616216
ENSG00000279025			chr13	38372856	38373935
ENSG00000274316	ZNF646P1		chr13	53408882	53409876
